"ID","Modul","Tip","Ruta ili fajl","Akcija/kontrola","Očekivani rezultat","Izvor implementacije","Preduslovi","Status","Prioritet","Dokaz","Napomena","Preporučeni test"
"CTL-0840","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:141","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0841","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:143","Textarea: text","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0842","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:146","Input: href","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0843","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:150","Input: startsAt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0844","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:153","Input: endsAt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0845","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:158","input: checkbox","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0846","Admin/CMS","UI_CONTROL","src/app/admin/promo-traka/page.tsx:168","SubmitButton: SubmitButton bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/promo-traka/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0847","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:62","Link: Otvori javnu stranicu","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0848","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:119","AdminActionForm: restoreContentRevisionAction","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0849","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:120","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0850","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:121","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0851","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:122","SubmitButton: Vrati kao nacrt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0852","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:137","AdminActionForm: unarchiveContentPageAction","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0853","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:138","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0854","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:139","SubmitButton: Vrati među nacrte","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0855","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:142","AdminActionForm: archiveContentPageAction","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0856","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:143","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0857","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:144","SubmitButton: Arhiviraj stranicu","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0858","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:150","AdminActionForm: deleteContentPageDraftAction","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0859","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:151","input: hidden","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0860","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/page.tsx:152","SubmitButton: Obriši nacrt","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0861","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/[id]/pregled/page.tsx:28","Link: Nazad na uređivanje","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/[id]/pregled/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0862","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/page.tsx:78","Link: Nova stranica","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0863","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/page.tsx:138","Link: Otvori","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0864","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/page.tsx:142","Link: Izmeni","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0865","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/page.tsx:181","Link: Otvori","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-0866","Admin/CMS","UI_CONTROL","src/app/admin/sadrzaj/page.tsx:185","Link: Upravljaj","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/admin/sadrzaj/page.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
